rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
2,17,-0.00400023,-0.344582,-0.00411591,-0.0212725,0.00518231,-0.00198928,0.00564892,0.00137195
3,17,9.32872e-05,-0.281966,0.00346417,-0.00691137,-0.0143342,0.00400229,0.00288834,-0.00178933
4,17,-0.000551081,-0.339452,0.00426714,-0.0156848,-0.00292721,0.000788058,-0.00549309,-0.00253104
5,17,-0.00127484,-0.36048,0.000142402,-0.0113398,0.00392931,0.000134136,0.00123019,-0.000649979
6,17,-0.00463596,-0.301964,0.0178563,-0.00824344,-0.00590998,-0.000610541,0.00142529,-0.00209301
7,17,0.000172076,-0.376787,0.0106198,0.00228032,0.00631796,0.00186885,-0.00577595,-0.0012449
8,17,-0.00193842,-0.332449,-0.00399998,-0.0102358,-0.00872602,-0.00254038,0.00176518,0.000231497
9,17,0.0022035,-0.314493,0.00591166,0.00769945,0.000212716,0.00111291,0.00206017,0.00149571
10,17,0.0010821,-0.339191,0.00125696,-0.00194622,0.0157852,-0.00277243,-0.00514501,-0.00380501
1,18,-0.00120118,-0.0898599,0.00452159,-0.00465027,0.00750834,-0.0043249,-0.00234115,0.00099936
2,18,-0.00206818,-0.12505,0.00392027,0.00522989,0.00609588,0.000726033,0.00218145,0.00177285
3,18,-0.000551308,-0.0984497,0.00649768,-0.00304349,0.0102173,0.000134062,0.00153569,0.000765897
4,18,-0.00186685,-0.117062,0.00896529,0.0105272,-0.00084836,-0.00108288,0.000579846,9.07937e-05
5,18,0.000609606,-0.097496,0.00961897,0.0162681,0.00344972,0.00116177,-0.00459087,-0.000561774
6,18,-0.00399507,-0.127815,0.0109259,0.00403089,0.0152222,0.00109309,-0.00109075,0.000945645
7,18,-0.000819966,-0.123823,0.0110094,0.012525,-0.005722,0.000983821,0.00395446,1.98582e-05
8,18,0.000447001,-0.0927114,-0.00489935,0.00450162,-0.00178059,0.000419927,-9.04117e-05,0.00018854
9,18,0.00139532,-0.127904,-0.00237448,-0.0210467,-0.00590839,0.000740879,-0.00223766,-0.0018332
10,18,-1.98457e-05,-0.110712,0.00586759,-0.00235533,-0.000911228,0.000444252,-0.0102867,-0.000220939
1,19,-0.000237214,0.340937,-0.000347775,-0.00693171,0.00242263,-0.00178722,-0.000667287,0.00309187
2,19,0.00183721,0.316055,-0.00571198,-0.00197048,-0.00940384,-0.0017337,-0.00212359,0.00183539
3,19,0.0010588,0.385858,-0.00927442,-0.0048768,-0.00538295,-0.00343171,0.000141111,0.000260969
4,19,0.00267488,0.365541,0.00872493,0.00100074,-0.00515769,0.000273575,-0.00559907,-0.000163651
5,19,0.000189264,0.251505,0.000222807,0.00110364,0.00281833,0.00379612,0.000840026,-0.000151613
6,19,-0.00129547,0.247174,0.00253604,-0.0226113,0.00839138,-0.000966842,-0.00628577,0.00276193
7,19,-0.000823304,0.303103,-0.00761422,-0.00552815,-0.00707413,0.000765915,-0.00308187,-0.00231882
8,19,0.0015549,0.324004,-0.0119222,-0.000159618,-0.00489552,-0.00425246,-0.00744621,0.000142576
9,19,0.00123989,0.317657,0.00513218,-0.0200296,-0.00389039,-0.000151604,-0.00785021,0.00336397
10,19,-0.000420907,0.335866,0.00525134,-0.00157285,-0.0073418,-0.00108576,-0.00614204,-0.000250049
1,20,-0.00409775,-0.358696,-0.00576178,0.0193096,0.00732148,-0.000494,-0.00301748,-0.000282052
2,20,0.00195453,-0.363207,9.78398e-05,0.00293599,-0.00320268,0.00213672,-0.00176093,0.000741509
3,20,-0.000338332,-0.314079,-0.000314332,0.00330424,-0.00722257,-0.00434104,0.0074086,-0.00267027
