rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
3,27,-0.000948681,-0.195942,0,0,0.00152911,0.00288594,0.00375452,0.00120955
4,27,0.00111027,-0.136359,0,0,-0.00856061,-0.00288603,0.00258311,0.00234299
5,27,0.00105086,-0.163908,0,0,-0.00174884,-0.00214438,-0.000297055,-0.00273751
6,27,0.000766342,-0.154765,0,0,0.0148921,-0.00303601,0.00481456,-0.00110641
7,27,0.00318072,-0.120244,0,0,-0.00720734,1.9508e-05,-0.00115631,-0.000794611
8,27,-0.00172713,-0.131979,0,0,0.00115395,0.00178885,0.00404882,0.00340578
9,27,0.00186167,-0.188659,0,0,0.00158255,0.00564593,-0.00540754,-0.000606836
10,27,-0.00312017,-0.129282,0,0,-0.00621957,-0.00117934,0.0036939,-0.00124908
1,28,-0.000474572,0.383192,0,0,0.00495192,-0.00198544,-0.00384229,0.000715147
2,28,0.00366994,0.297693,0,0,0.000386823,0.00495146,-0.00400945,0.00201208
3,28,0.000432774,0.323357,0,0,0.008609,0.000282638,0.00327037,-0.00160168
4,28,-0.00179134,0.328263,0,0,0.00255965,0.00203069,-0.00497526,0.00057551
5,28,0.0022841,0.341286,0,0,-0.008463,-0.00270055,-0.0109043,-0.00167173
6,28,0.00322514,0.363539,0,0,-0.00267324,0.00469253,0.00115628,-0.000388515
7,28,0.00401768,0.307933,0,0,0.00731314,0.00177488,-0.00221738,0.00119584
8,28,0.00542095,0.313981,0,0,0.000352309,0.0016693,0.00282333,-0.000869955
9,28,0.000927133,0.308233,0,0,0.00639697,-0.00280842,-0.00670014,0.00185122
10,28,-0.00159067,0.333726,0,0,-0.00787943,0.00179365,-0.00892124,0.000336604
1,29,0.00222524,-0.117428,0,0,-0.00542127,0.000691572,0.0079786,-0.000734468
2,29,0.00662326,-0.13352,0,0,-0.00164693,0.000610415,0.00585773,-0.000625395
3,29,-0.000121435,-0.136722,0,0,-0.00913742,-0.00246018,0.00313315,0.000280921
4,29,0.000903387,-0.108639,0,0,-0.00264845,-0.00242977,-0.00867336,0.00112163
5,29,0.00414655,-0.0762354,0,0,0.00703951,-0.00120502,0.00907879,-0.000401602
6,29,0.000660815,-0.0952574,0,0,0.00493004,0.00198386,0.00473002,-0.0014799
7,29,-0.000970154,-0.111238,0,0,-0.000595709,-2.62755e-05,-0.00116474,0.000892302
8,29,0.00150231,-0.103615,0,0,-0.00341416,-0.00490251,0.00279891,-0.000429345
9,29,-0.00218385,-0.123661,0,0,-0.00481643,0.00230934,0.0117373,3.18004e-05
10,29,0.000102452,-0.0834948,0,0,0.0118677,-0.00363137,0.0109919,0.000111887
1,30,-0.00407835,0.424572,0,0,-0.000152277,0.000708833,-0.00768306,0.000478827
2,30,0.000185051,0.516499,0,0,0.0016762,0.00219729,0.000212754,-0.00163905
3,30,0.00138604,0.446142,0,0,-0.00155157,0.00048518,-0.00597193,-0.000422178
4,30,-0.000738772,0.44199,0,0,-0.000337221,0.00223725,-0.00503785,-0.000385612
